CONTACT_ID,PATROL_STATION,DATE_TIME,NUMBER_OF_MINUTES,STREET_NUMBER,DIRECTION,STREET,TYPE,SUITE,CROSS_STREET,LANDMARK,FULL_STREET,CITY,STATE,ZIP_CODE,K_12_SCHOOL,SCHOOL_NAME,CALL_FOR_SERVICE,CIVILIANS_CONTACTED,Person ID,Street #,Street Direction,Street Name,Street Type,Suite,Cross Street,Landmark,Full Address,City,State,Zip Code,Age?,K12 Student?,Limited or No English Fluency?,Perception Made,Homeless?,Gender,Race,Disability,Reason for Contact,Reason for Contact Narrative,Traffic Violation Type,Traffic Violation Offense Code,Reasonable Suspicion that the Officer Witnessed Commission of a Crime?,Reasonable Suspicion that the Person Matched Suspect Description?,Reasonable Suspicion that the Person was a Witness or Victim ID of Suspect at the Scene?,Reasonable Suspicion that the Person may be Carrying Suspicious Object?,Reasonable Suspicion that the Person's Actions was Indicative of Casing a Victim or Location?,Reasonable Suspicion that the Person was Suspected of Acting as a Lookout?,Reasonable Suspicion that the Person's Actions was Indicative of a Drug Transaction?,Reasonable Suspicion that the Person's Actions was Indicative of Engaging in a Violent Crime?,Officer had Other Reasonable Suspicions of a Crime?,Offense Code of the Reasonable Suspicion,Education Code Section,Education Code Subdivision,Person Removed from Vehicle by Order?,Person Removed from Vehicle by Physical Contact?,Field Sobriety Test Conducted?,Curbside Detention?,Person Handcuffed or Flex Cuffed?,Patrol Car Detention?,Canine Removed from Vehicle or Used to Search?,Firearm Pointed at Person?,Firearm Discharged or Used?,Electronic Control Device Used?,Impact Projectile Discharged or Used?,Canine Bit or Held Person?,Baton or Other Impact Weapon Used?,Chemical Spray Used?,Other Physical or Vehicle Contact?,Person Photographed?,Search of Person Conducted?,Asked Consent to Search Person?,Asked Consent to Search Person Given?,Search of Property Conducted?,Asked Consent to Search Property?,Asked Consent to Search Property Given?,Property was Seized?,Vehicle Impounded?,Admission or Written Statement Obtained from Student?,No Action Taken?,Search Consent Given?,Search Basis: Officer Safety/Safety of Others?,Search Basis: Search Warrant?,Search Basis: Condition of Parole/Probation/PRCS/Mandatory Supervision?,Search Basis: Suspected Weapons?,Search Basis: Visible Contraband?,Search Basis: Odor of Contraband?,Search Basis: Canine Detection?,Search Basis: Evidence of Crime?,Search Basis: Incident to Arrest?,Search Basis: Exigent Circumstances/Emergency?,Search Basis: Vehicle inventory?,Search Basis: Suspected of Violating of School Policy?,Search Basis: Reason,Property Seizure Basis: Safekeeping as Allowed by Law/Statute?,Property Seizure Basis: Contraband?,Property Seizure Basis: Evidence?,Property Seizure Basis: Impound of Vehicle?,Property Seizure Basis: Abandoned Property?,Property Seizure Basis: Suspected of Violating of School Policy?,Property Seized: Firearm(s)?,Property Seized: Ammunition?,Property Seized: Weapon(s) Other than a Firearm?,Property Seized: Drug/Narcotics?,Property Seized: Alcohol?,Property Seized: Money?,Property Seized: Drug Paraphernalia?,Property Seized: Suspected Stolen Property?,Property Seized: Cell Phone(s) or Electronic Device(s)?,Property Seized: Vehicle?,Property Seized: Other Contraband or Evidence?,Contraband Evidence Discovered: None?,Contraband Evidence Discovered: Firearm(s)?,Contraband Evidence Discovered: Ammunition?,Contraband Evidence Discovered: Weapon(s) Other than a Firearm?,Contraband Evidence Discovered: Drugs/Narcotics?,Contraband Evidence Discovered: Alcohol?,Contraband Evidence Discovered: Money?,Contraband Evidence Discovered: Drug Paraphernalia?,Contraband Evidence Discovered: Suspected Stolen Property?,Contraband Evidence Discovered: Cell Phone(s) or Electronic Device(s)?,Contraband Evidence Discovered: Other?,Result of Contact: No Action?,Result of Contact: Warning?,Result of Contact: Warning Offense Codes?,Result of Contact: Citation for infraction?,Result of Contact:Citation for Infraction Offense Codes?,Result of Contact:  In-field Cite and Release?,Result of Contact:  In-field Cite and Release Offense Codes?,Result of Contact: Custodial Arrest Pursuant to Outstanding Warrant ?,Result of Contact: Custodial Arrest Without Warrant?,Result of Contact: Custodial Arrest Without Warrant Offense Codes?,Result of Contact: Field Interview Card Completed?,Result of Contact: Noncriminal Transport or Care Taking Transport?,Result of Contact: Contacted Parent/Legal Guardian or other Person Responsible for Minor?,Result of Contact: Psychiatric Hold?,Result of Contact: Contacted U.S. Department of Homeland Security?,Result of Contact: Referral to School Administrator?,Result of Contact: Referral to School Counselor or Other Support Staff?,Lat,Lng,AVUHSD_campus,AVUHSD_campus_name
280980,LAN,2019-09-12 15:30:00,10,44100.0,,BEECH,ST,,,,44100 BEECH ST,LANCASTER,CA,93534.0,False,,False,2,308483,44100.0,,BEECH,ST,,,,44100 BEECH ST,LANCASTER,CA,93534.0,32,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,True,False,False,False,False,False,False,False,False,330,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,,False,,False,True,330,False,False,False,False,False,False,False,34.6845852,-118.1365662,False,
280984,LAN,2019-09-12 16:27:00,15,43400.0,E,6TH,ST,,,,43400 E 6TH ST,LANCASTER,CA,,False,,True,1,308487,43400.0,E,6TH,ST,,,,43400 E 6TH ST,LANCASTER,CA,,30,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DETAINED RE 273.5 CALL FOR SERVICE/INVESTIGATION,,,False,True,True,False,False,False,False,False,False,273.5,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEARCHED INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,243(E)(1),False,False,False,False,False,False,False,34.6713449,-118.120136,False,
281027,LAN,2019-09-12 14:50:00,20,700.0,,TINA,CT,,,,700 TINA CT,LANCASTER,CA,,False,,True,1,308540,700.0,,TINA,CT,,,,700 TINA CT,LANCASTER,CA,,38,,False,After Contact,False,Male,"Hispanic/Latino/Latina, White",No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CALL FOR SERVICE STATING THE PERSON WAS POSSIBLY UNDER THE INFLUENCE.,,,False,True,False,False,False,False,False,False,False,11550(A),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Yes,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,11550(A),False,False,False,False,False,False,False,34.6755189,-118.1168663,False,
281062,LAN,2019-09-12 20:30:00,10,,,,,,SIERRA HWY/AV K,,SIERRA HWY/AV K,LANCASTER,CA,,False,,False,1,308576,,,,,,SIERRA HWY/AV K,,SIERRA HWY/AV K,LANCASTER,CA,,36,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,VEHICLE REGISTERED TO SUSPECT WANTED FOR FELONY,,,False,False,False,False,False,False,False,False,True,69,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6749261,-118.1329261,False,
281128,LAN,2019-09-11 19:00:00,10,44300.0,E,4TH,ST,,,,44300 E 4TH ST,LANCASTER,CA,93535.0,False,,True,1,308655,44300.0,E,4TH,ST,,,,44300 E 4TH ST,LANCASTER,CA,93535.0,60,,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED RE CALL FOR SERVICE,,,False,True,False,False,False,False,False,False,False,245(A)(1),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,245(A)(1),False,False,False,False,False,False,False,34.6877786,-118.1234311,False,
281130,LAN,2019-09-11 20:00:00,10,45000.0,E,28TH,ST,,,,45000 E 28TH ST,LANCASTER,CA,93535.0,False,,True,1,308657,45000.0,E,28TH,ST,,,,45000 E 28TH ST,LANCASTER,CA,93535.0,40,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTACTED RE CALL FOR SERVICE,,,False,True,False,False,False,False,False,False,False,211,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,211,False,False,False,False,False,False,False,34.7007695,-118.0792644,False,
281184,LAN,2019-09-13 02:51:00,10,,,,,,10TH ST W/AV H-14,,10TH ST W/AV H-14,LANCASTER,CA,,False,,False,1,308713,,,,,,10TH ST W/AV H-14,,10TH ST W/AV H-14,LANCASTER,CA,,35,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUBJECT  WALKING  WITH STOLEN SHOPPING CART,,,True,False,False,False,False,False,False,False,False,22435.2(B),,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,22435.2(B),False,,False,,False,False,,False,False,False,False,False,False,False,34.7055962,-118.148149,False,
281185,LAN,2019-09-13 03:40:00,50,1300.0,,MEADOWVEIW,LN,,,,1300 MEADOWVEIW LN,LANCASTER,CA,,False,,False,1,308714,1300.0,,MEADOWVEIW,LN,,,,1300 MEADOWVEIW LN,LANCASTER,CA,,40,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SPOUSAL ASSAULT SUSPECT,,,False,False,True,False,False,False,False,False,False,273.5,,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,ARRESTED FOR SPOUSAL ASSAULT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5,False,False,False,False,False,False,False,34.6801624,-118.1567378,False,
281318,LAN,2019-09-13 10:00:00,1,42000.0,W,4TH,ST,,,,42000 W 4TH ST,LANCASTER,CA,93534.0,False,,False,1,308857,42000.0,W,4TH,ST,,,,42000 W 4TH ST,LANCASTER,CA,93534.0,39,,False,After Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,THE VICTIM STATED THE SUSPECT SLAPPED HER ON HER FACE,,,False,False,True,False,False,False,False,False,False,243(E)(1),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,243(E)(1),False,False,False,False,False,False,False,34.6459255,-118.1232064,False,
281397,LAN,2019-09-13 13:00:00,5,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,1,308945,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,15,Yes,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,VICTIM ID SUBJECT,,,False,False,True,False,False,False,False,False,False,243.2(A),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,243.2(A),False,False,,False,False,False,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
281408,LAN,2019-09-13 09:45:00,5,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,2,308948,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,14,Yes,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,415(1),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,415(1),False,False,,False,False,False,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
281408,LAN,2019-09-13 09:45:00,5,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,True,Antelope Valley High,False,2,308950,44900.0,,DIVISION,ST,,,,44900 DIVISION ST,LANCASTER,CA,93535.0,13,Yes,False,After Contact,False,Female,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS ID SUBJECT,,,False,False,True,False,False,False,False,False,False,415(1),,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,415(1),False,False,,False,False,False,False,False,False,False,34.7011137,-118.1290919,True,Antelope Valley High
281517,LAN,2019-09-13 17:44:00,25,1400.0,E,LINCOLN,AV,,,,1400 E LINCOLN AV,LANCASTER,CA,93535.0,False,,True,1,309066,1400.0,E,LINCOLN,AV,,,,1400 E LINCOLN AV,LANCASTER,CA,93535.0,45,,True,Before Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,"CONTACTED PARTY/INFORMANT IN CALL FOR SERVICE, VICTIM STATED SUSPECT ASSAULTED HIM.",,,False,False,True,False,False,False,False,False,False,242,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,242,False,False,,False,False,False,False,False,False,False,34.6757554,-118.1041112,False,
281599,LAN,2019-09-13 21:00:00,30,2600.0,W,H,AV,,,,2600 W H AV,LANCASTER,CA,93536.0,False,,False,1,309151,2600.0,W,H,AV,,,,2600 W H AV,LANCASTER,CA,93536.0,40,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SUSPECT DETAINED RE 487A INVESTIGATION,,,False,True,True,False,False,False,False,False,False,487,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SEARCHED INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,487,False,False,False,False,False,False,False,34.7187421,-118.1755667,False,
281650,LAN,2019-09-14 00:44:00,240,2200.0,,MORNINGSIDE,AV,,,,2200 MORNINGSIDE AV,LANCASTER,CA,,False,,True,2,309208,2200.0,,MORNINGSIDE,AV,,,,2200 MORNINGSIDE AV,LANCASTER,CA,,20,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,MATCHED SUSPECT DESCRIPTION,,,False,True,True,False,False,False,False,False,False,314.1,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,459,False,False,False,False,False,False,False,34.6783888,-118.0901836,False,
281650,LAN,2019-09-14 00:44:00,240,2200.0,,MORNINGSIDE,AV,,,,2200 MORNINGSIDE AV,LANCASTER,CA,,False,,True,2,309210,2200.0,,MORNINGSIDE,AV,,,,2200 MORNINGSIDE AV,LANCASTER,CA,,20,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESSED COMMISSION OF A CRIME,,,True,False,False,False,False,False,False,False,False,11550,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,INCIDENT TO ARREST,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,11550,False,False,False,False,False,False,False,34.6783888,-118.0901836,False,
281700,TSB,2019-09-14 11:15:00,35,,,,,,AV I/15TH ST W,AVTA BUS STOP,AV I/15TH ST W  AVTA BUS STOP,LANCASTER,CA,,False,,False,2,309267,,,,,,AV I/15TH ST W,AVTA BUS STOP,AV I/15TH ST W  AVTA BUS STOP,LANCASTER,CA,,30,,False,Before Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.6939061,-118.1569001,False,
281700,TSB,2019-09-14 11:15:00,35,,,,,,AV I/15TH ST W,AVTA BUS STOP,AV I/15TH ST W  AVTA BUS STOP,LANCASTER,CA,,False,,False,2,309268,,,,,,AV I/15TH ST W,AVTA BUS STOP,AV I/15TH ST W  AVTA BUS STOP,LANCASTER,CA,,50,,False,Before Contact,False,Male,Hispanic/Latino/Latina,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,DRINKING ALCOHOLIC BEVERAGE IN PUBLIC,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,True,65002.0,False,,False,False,,False,False,False,False,False,False,False,34.6939061,-118.1569001,False,
281722,LAN,2019-09-14 11:45:00,5,42300.0,W,52ND,ST,,,,42300 W 52ND ST,LANCASTER,CA,,False,,True,1,309290,42300.0,W,52ND,ST,,,,42300 W 52ND ST,LANCASTER,CA,,21,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,MATCHED SUSPECTS DESCRIPTION,,,False,False,True,False,False,False,False,False,False,273.5(A),,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Incident to arrest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,True,273.5(A),False,False,False,False,False,False,False,34.6510956,-118.2229562,False,
281830,LAN,2019-09-12 21:30:00,10,44500.0,E,15TH,ST,,,,44500 E 15TH ST,LANCASTER,CA,93535.0,False,,True,1,309408,44500.0,E,15TH,ST,,,,44500 E 15TH ST,LANCASTER,CA,93535.0,40,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,CONTATED RE CALL FOR SERVICE,,,False,True,False,False,False,False,False,False,False,288A(A),,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,True,False,,False,False,False,False,False,False,False,34.691503,-118.10195,False,
281846,LAN,2019-09-14 23:05:00,20,2000.0,W,J-8,AV,,,,2000 W J-8 AV,LANCASTER,CA,,False,,True,2,309428,2000.0,W,J-8,AV,,,,2000 W J-8 AV,LANCASTER,CA,,40,,False,After Contact,False,Female,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,INFORMED PERSON WAS INVOLVED IN DOMESTIC VIOLENCE WITH PARTNER,,,False,True,False,False,False,False,False,False,False,273.5,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6821676,-118.166557,False,
281846,LAN,2019-09-14 23:05:00,20,2000.0,W,J-8,AV,,,,2000 W J-8 AV,LANCASTER,CA,,False,,True,2,309429,2000.0,W,J-8,AV,,,,2000 W J-8 AV,LANCASTER,CA,,35,,False,After Contact,False,Male,White,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,INFORMED PERSON WAS INVOLVED IN DOMESTIC VIOLENCE INCIDENT WITH PARTNER,,,False,True,False,False,False,False,False,False,False,273.5,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,False,,False,,False,False,,False,False,False,False,False,False,False,34.6821676,-118.166557,False,
281857,LAN,2019-09-15 00:15:00,10,45100.0,,CEDAR,AV,,,,45100 CEDAR AV,LANCASTER,CA,,False,,False,2,309440,45100.0,,CEDAR,AV,,,,45100 CEDAR AV,LANCASTER,CA,,47,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,SEE ABOVE,,,True,False,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,see above,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,True,True,10851(A),False,False,False,False,False,False,False,34.7017107,-118.1400883,False,
281857,LAN,2019-09-15 00:15:00,10,45100.0,,CEDAR,AV,,,,45100 CEDAR AV,LANCASTER,CA,,False,,False,2,309441,45100.0,,CEDAR,AV,,,,45100 CEDAR AV,LANCASTER,CA,,39,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,"SEE ABOVE, PASSENGER IN STOLEN VEH",,,True,False,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,,False,,False,True,11377(A),False,False,False,False,False,False,False,34.7017107,-118.1400883,False,
281861,LAN,2019-09-15 01:55:00,55,,,,,,20TH STREET WEST/AVENUE I,,20TH STREET WEST/AVENUE I,LANCASTER,CA,,False,,True,3,309445,,,,,,20TH STREET WEST/AVENUE I,,20TH STREET WEST/AVENUE I,LANCASTER,CA,,13,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS STATED SUBJECT COMMITTED BURGLARY AT SCHOOL.,,,False,False,True,False,False,False,False,False,False,459,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Search incident to arrest for trespassing and curfew violation.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,"602,148.4(A)(1)",False,False,,False,False,True,False,False,False,False,34.7041127,-118.1658954,False,
281861,LAN,2019-09-15 01:55:00,55,,,,,,20TH STREET WEST/AVENUE I,,20TH STREET WEST/AVENUE I,LANCASTER,CA,,False,,True,3,309446,,,,,,20TH STREET WEST/AVENUE I,,20TH STREET WEST/AVENUE I,LANCASTER,CA,,13,,False,After Contact,False,Male,Black/African American,No Disabilities,REASONABLE SUSPICION THAT THE PERSON WAS ENGAGED IN CRIMINAL ACTIVITY,WITNESS STATED SUBJECT COMMITTED BURGLARY AT SCHOOL.,,,False,False,True,False,False,False,False,False,False,459,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Search incident to arrest for trespassing and curfew violation.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,602,False,False,,False,False,True,False,False,False,False,34.7041127,-118.1658954,False,
